datadate,AGG,VTI
2022-10-11,0.000629381,-0.006410631
2022-10-12,0.000838594,-0.002725348
2022-10-13,-0.003142051,0.024818722
2022-10-14,-0.005463297,-0.023564637
2022-10-17,0.002112793,0.026697183
2022-10-18,0.001686654,0.01221432
2022-10-19,-0.008629759,-0.00852736
2022-10-20,-0.006050952,-0.008654681
2022-10-21,0.001495241,0.023026142
2022-10-24,-0.001386342,0.010773849
2022-10-25,0.009824841,0.018099351
2022-10-26,0.004441686,-0.006167733
2022-10-27,0.00505365,-0.00469358
2022-10-28,-0.00251412,0.023264276
2022-10-31,-0.003360635,-0.006451915
2022-11-01,0.001855154,-0.003092337
2022-11-02,-0.001686735,-0.026314411
2022-11-03,-0.003695866,-0.009557201
2022-11-04,-0.000106011,0.012865922
2022-11-07,-0.003179939,0.009103426
2022-11-08,0.004253525,0.005244939
2022-11-09,0.001164767,-0.021548601
2022-11-10,0.021470107,0.056577619
2022-11-11,-0.000724785,0.010194833
2022-11-14,-0.002797682,-0.009042754
2022-11-15,0.007377381,0.010133574
2022-11-16,0.00618882,-0.010181639
2022-11-17,-0.00420301,-0.004185164
2022-11-18,-0.001441213,0.004709062
2022-11-21,-0.000618532,-0.004233426
2022-11-22,0.005157829,0.013108595
2022-11-23,0.005952321,0.006094825
2022-11-25,0.000204084,0.000744793
2022-11-28,-0.001632024,-0.016225014
2022-11-29,-0.003575792,-0.001563512
2022-11-30,0.007792496,0.030814258
2022-12-01,0.008304083,0.000588038
2022-12-02,0.004146477,-0.000930489
2022-12-05,-0.007855764,-0.019657874
2022-12-06,0.002943873,-0.0150015
2022-12-07,0.008906854,-0.00162449
2022-12-08,-0.003009661,0.008644345
2022-12-09,-0.005936772,-0.008368641
2022-12-12,0.000202416,0.014387402
2022-12-13,0.006679523,0.007467576
2022-12-14,0.002211734,-0.005571636
2022-12-15,0.001462706,-0.024912436
2022-12-16,-0.002610201,-0.01144057
2022-12-19,-0.006139915,-0.010067998
2022-12-20,-0.006785479,0.002096954
2022-12-21,0.002753101,0.015119013
2022-12-22,-0.000305052,-0.014118214
2022-12-23,-0.003458411,0.005515591
2022-12-27,-0.007247107,-0.004179308
2022-12-28,-0.001747952,-0.012590462
2022-12-29,0.003707906,0.018382698
2022-12-30,-0.00472036,-0.002556293
2023-01-03,0.005876891,-0.004079705
2023-01-04,0.005535065,0.008875597
2023-01-05,-0.000815513,-0.011712649
2023-01-06,0.010916137,0.022069987
2023-01-09,0.002522959,0.000412296
2023-01-10,-0.003825219,0.007881717
2023-01-11,0.006164113,0.013186823
2023-01-12,0.007231106,0.004842893
2023-01-13,-0.003689328,0.004267237
2023-01-17,-0.001801444,-0.001349675
2023-01-18,0.009925863,-0.01576818
2023-01-19,-0.002283365,-0.008137478
2023-01-20,-0.004079639,0.01917747
2023-01-23,-0.002497752,0.012678629
2023-01-24,0.004407076,-0.001639516
2023-01-25,0.001196677,0.000497667
2023-01-26,-0.001693209,0.010295907
2023-01-27,-0.001496573,0.004037058
2023-01-30,-0.002697884,-0.013386269
2023-01-31,0.004107842,0.016003111
2023-02-01,0.007037838,0.012180235
2023-02-02,0.001092577,0.01493329
2023-02-03,-0.009623983,-0.010332833
2023-02-06,-0.005509948,-0.007505762
2023-02-07,-0.001712483,0.012604257
2023-02-08,0.001412708,-0.010676038
2023-02-09,-0.003929861,-0.009726564
2023-02-10,-0.004350028,0.001808029
2023-02-13,0.003048192,0.01190187
2023-02-14,-0.003545365,0.000385644
2023-02-15,-0.001931508,0.004481318
2023-02-16,-0.004176041,-0.013335959
2023-02-17,0.002352494,-0.002917108
2023-02-21,-0.009387736,-0.02072362
2023-02-22,0.002678147,-0.000846478
2023-02-23,0.003595707,0.005332363
2023-02-24,-0.005732472,-0.011153522
2023-02-27,0.001956166,0.003559288
2023-02-28,-0.000102776,-0.003346811
2023-03-01,-0.005716092,0.002405752
2023-03-02,-0.002072078,0.001549988
2023-03-03,0.007890387,0.016274823
2023-03-06,-0.002472244,-0.001326346
2023-03-07,-0.001342392,-0.014904076
2023-03-08,-0.001034003,0.00129822
2023-03-09,0.003622798,-0.019747626
2023-03-10,0.011654262,-0.01683885
2023-03-13,0.007951947,-0.004139438
2023-03-14,-0.005866307,0.017821847
2023-03-15,0.009970452,-0.00770838
2023-03-16,-0.003928673,0.017285733
2023-03-17,0.006270254,-0.012895737
2023-03-20,-0.004020116,0.008709447
2023-03-21,-0.003027199,0.014271916
2023-03-22,0.009615353,-0.017876776
2023-03-23,0.002405994,0.001816102
2023-03-24,0.001700228,0.006285109
2023-03-27,-0.010782765,0.002538973
2023-03-28,-0.001513944,-0.001418218
2023-03-29,0.001213007,0.014405334
2023-03-30,0.001110556,0.005400279
2023-03-31,0.004840618,0.015069372
2023-04-03,0.004333163,0.002645729
2023-04-04,0.003706699,-0.00669466
2023-04-05,0.003393516,-0.003640505
2023-04-06,-0.000895219,0.003308143
2023-04-10,-0.006869797,0.002263813
2023-04-11,0.000601479,0.001031088
2023-04-12,0.001202312,-0.004218378
2023-04-13,-0.000400289,0.013004282
2023-04-14,-0.004905375,-0.002771661
2023-04-17,-0.005030181,0.003998401
2023-04-18,0.001415565,0.000485702
2023-04-19,-0.001514555,0.000485467
2023-04-20,0.00455048,-0.006210571
2023-04-21,-0.001711276,0.000878785
2023-04-24,0.003932635,0.000390253
2023-04-25,0.006227428,-0.016676409
2023-04-26,-0.003693379,-0.004512564
2023-04-27,-0.003606859,0.018779598
2023-04-28,0.005128227,0.008703299
2023-05-01,-0.010210991,-0.000484761
2023-05-02,0.009727419,-0.012221165
2023-05-03,0.004415402,-0.005842435
2023-05-04,-0.001198872,-0.007457206
2023-05-05,-0.003200957,0.018459583
2023-05-08,-0.005519348,0.001074802
2023-05-09,-0.000908137,-0.004099343
2023-05-10,0.006463987,0.004410221
2023-05-11,0.003010491,-0.001317287
2023-05-12,-0.005602777,-0.002344874
2023-05-15,-0.002515344,0.004260088
2023-05-16,-0.002319908,-0.007752676
2023-05-17,-0.001516546,0.01297297
2023-05-18,-0.004657747,0.009944713
2023-05-19,-0.002238059,-0.002401652
2023-05-22,-0.000917659,0.001733355
2023-05-23,0.00112257,-0.010574366
2023-05-24,-0.00254842,-0.007724127
2023-05-25,-0.003679107,0.00680505
2023-05-26,0.000820616,0.013177762
2023-05-30,0.006661899,0.000335919
2023-05-31,0.003563413,-0.005997218
2023-06-01,0.003020614,0.009991348
2023-06-02,-0.005273342,0.016535277
2023-06-05,-0.000101891,-0.002632753
2023-06-06,0.001223441,0.004572242
2023-06-07,-0.005295282,-0.001970712
2023-06-08,0.005323471,0.004701457
2023-06-09,-0.002342115,0.001076255
2023-06-12,0.001735206,0.008974961
2023-06-13,-0.004687172,0.007366209
2023-06-14,0.000921338,0
2023-06-15,0.006955102,0.012187242
2023-06-16,-0.003148782,-0.003771193
2023-06-20,0.001834118,-0.004925667
2023-06-21,0.001627377,-0.005500032
2023-06-22,-0.005178738,0.002673066
2023-06-23,0.002960099,-0.008243681
2023-06-26,0.0012212,-0.003489346
2023-06-27,-0.001931234,0.012185446
2023-06-28,0.002953467,0.000830224
2023-06-29,-0.007717324,0.004793108
2023-06-30,0.00235362,0.010365997
2023-07-03,-0.001176683,0.002996203
2023-07-05,-0.004509146,-0.003032489
2023-07-06,-0.006485457,-0.0088982
2023-07-07,0.000207198,-0.001236793
2023-07-10,0.002797102,0.004357055
2023-07-11,0.002169412,0.007854246
2023-07-12,0.008143499,0.007657048
2023-07-13,0.006237225,0.008453259
2023-07-14,-0.00477595,-0.001471383
2023-07-17,0.001123143,0.003795517
2023-07-18,0.000815851,0.007962603
2023-07-19,0.0030572,0.002603806
2023-07-20,-0.005181369,-0.007218943
2023-07-21,0.000714866,-8.86274E-05
2023-07-24,-0.001836925,0.003547371
2023-07-25,-0.001124636,0.002518523
2023-07-26,0.00327533,0.000749254
2023-07-27,-0.008569643,-0.007707214
2023-07-28,0.003910241,0.010430101
2023-07-31,0.00123004,0.003030846
2023-08-01,-0.006607234,-0.002715176
2023-08-02,-0.002376726,-0.014183444
2023-08-03,-0.006732976,-0.002895296
2023-08-04,0.008238616,-0.004243968
2023-08-07,0.000206833,0.007671632
2023-08-08,0.002378525,-0.004630218
2023-08-09,0.000722167,-0.007156622
2023-08-10,-0.006494817,0.000180174
2023-08-11,-0.003113033,-0.000945865
2023-08-14,-0.000728632,0.004959382
2023-08-15,-0.002708356,-0.011350377
2023-08-16,-0.002402295,-0.008258802
2023-08-17,-0.001046995,-0.008190384
2023-08-18,0.002201017,0.001153349
2023-08-21,-0.005019906,0.005760103
2023-08-22,0.001051067,-0.00265739
2023-08-23,0.009554847,0.010933504
2023-08-24,-0.002288104,-0.013405421
2023-08-25,-0.000625431,0.006816801
2023-08-28,0.002190457,0.006404727
2023-08-29,0.006452905,0.014546102
2023-08-30,-0.000413581,0.004435639
2023-08-31,0.001448369,-0.001070525
2023-09-01,-0.005160704,0.003304413
2023-09-05,-0.005414455,-0.005964022
2023-09-06,-0.000942173,-0.006268442
2023-09-07,0.003143698,-0.003424393
2023-09-08,0.000522255,0.001085114
2023-09-11,-0.001148472,0.006277659
2023-09-12,0.000313565,-0.004847188
2023-09-13,0.001462899,0.000135294
2023-09-14,-0.001356399,0.008567862
2023-09-15,-0.002298623,-0.011758941
2023-09-18,0.001466116,9.05048E-05
2023-09-19,-0.002927939,-0.002533352
2023-09-20,-0.000524336,-0.008843994
2023-09-21,-0.006820582,-0.016709056
2023-09-22,0.004226112,-0.002101906
2023-09-25,-0.007890584,0.004025466
2023-09-26,-0.001272564,-0.014405577
2023-09-27,-0.003503948,0.001040638
2023-09-28,0.002983471,0.00661529
2023-09-29,-0.000956086,-0.002910365
2023-10-02,-0.00694066,-0.0013182
2023-10-03,-0.00783846,-0.014519406
2023-10-04,0.007034648,0.007223126
2023-10-05,0.000644788,-0.000522419
2023-10-06,-0.003866401,0.01192687
2023-10-09,0.010350394,0.006292244
2023-10-10,-0.000960371,0.006206261
2023-10-11,0.004593039,0.003941895
2023-10-12,-0.008612495,-0.008037649
2023-10-13,0.004290021,-0.005634752
2023-10-16,-0.005553146,0.011614273
2023-10-17,-0.007195079,0.001296231
2023-10-18,-0.004651166,-0.014794937
2023-10-19,-0.003803505,-0.009432608
2023-10-20,0.003599889,-0.012364983
2023-10-23,0.00391305,-0.002734242
2023-10-24,0.003572995,0.007551743
2023-10-25,-0.007444195,-0.014846997
2023-10-26,0.006739161,-0.010370224
2023-10-27,-0.000323973,-0.005386378
2023-10-30,-0.002375997,0.011520341
2023-10-31,-0.000649618,0.006473214
2023-11-01,0.011012789,0.010010191
2023-11-02,0.006018243,0.019869739
2023-11-03,0.00608909,0.01126712
2023-11-06,-0.004990457,0.000417791
2023-11-07,0.00533561,0.002969835
2023-11-08,0.003396664,-0.000138793
2023-11-09,-0.008357145,-0.008514166
2023-11-10,0.00234693,0.01488777
2023-11-13,-0.000106451,-0.000597834
2023-11-14,0.012559876,0.022178218
2023-11-15,-0.006202001,0.002475818
2023-11-16,0.005500282,-0.000673524
2023-11-17,0.001998763,0.002516277
2023-11-20,0.001574819,0.007529885
2023-11-21,0.001048202,-0.002713647
2023-11-22,0.00094237,0.004282303
2023-11-24,-0.004602938,0.001066028
2023-11-27,0.005675259,-0.001286754
2023-11-28,0.004389154,0.000621971
2023-11-29,0.004890243,0.000444018
2023-11-30,-0.003313312,0.004127247
2023-12-01,0.008764125,0.008441633
2023-12-04,-0.003821158,-0.003593777
2023-12-05,0.006634868,-0.001935353
2023-12-06,0.002574665,-0.004230782
2023-12-07,0.000308154,0.008010611
2023-12-08,-0.005031812,0.004785791
2023-12-11,0.000103232,0.004107438
2023-12-12,0.002992786,0.003786111
2023-12-13,0.012552744,0.015520687
2023-12-14,0.008051412,0.005934082
2023-12-15,-0.002325068,-0.001358092
2023-12-18,-0.002026594,0.004334725
2023-12-19,0.001218426,0.007320255
2023-12-20,0.003650751,-0.01491222
2023-12-21,-0.000101062,0.01100892
2023-12-22,-0.001313634,0.0022873
2023-12-26,0.002023646,0.00494442
2023-12-27,0.006361758,0.001892334
2023-12-28,-0.002207518,-0.000503652
2023-12-29,-0.001910724,-0.003821457
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
